FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,CAPACITY
10001029,USP LEAVENWORTH,1300 METROPOLITAN AVENUE,LEAVENWORTH,KS,66048,FEDERAL,OPEN,1360,LEAVENWORTH,20103,USA,1134
10006709,MAPLE STREET CORRECTIONAL CENTER,1300 MAPLE STREET,REDWOOD CITY,CA,94063,COUNTY,OPEN,405,SAN MATEO,6081,USA,832
10006230,TRANSITIONAL FACILITIES,1300 MAPLE STREET,REDWOOD CITY,CA,94063,COUNTY,OPEN,0,SAN MATEO,6081,USA,-999
10003530,MAURY COUNTY JAIL,1300 LAWSON WHITE DR,COLUMBIA,TN,38401,COUNTY,OPEN,367,MAURY,47119,USA,386
10002582,SAUK COUNTY JAIL,1300 LANGE COURT,BARABOO,WI,53913,COUNTY,OPEN,185,SAUK,55111,USA,463
10006315,EAST HIDALGO DETENTION CENTER,1300 HIGHWAY 107,LAVILLA,TX,78562,FEDERAL,OPEN,14,HIDALGO,48215,USA,1300
10001881,SOUTHWESTERN REGIONAL JAIL,1300 GASTON CAPERTON DR,HOLDEN,WV,25625,COUNTY,OPEN,400,LOGAN,54045,USA,500
10000241,C T TERRELL PRISON,1300 FM 655,ROSHARON,TX,77583,STATE,OPEN,1558,BRAZORIA,48039,USA,1603
10002774,LAKE GRANBURY YOUTH SERVICES,1300 CROSSLAND RD,GRANBURY,TX,76048,COUNTY,OPEN,-999,HOOD,48221,USA,96
10000293,METRO REGIONAL YOUTH DETENTION CENTER,1300 CONSTITUTION ROAD SOUTHEAST,ATLANTA,GA,30316,STATE,OPEN,38,DEKALB,13089,USA,235
10004052,JACKSON COUNTY DETENTION CENTER,1300 CHERRY ST,KANSAS CITY,MO,64106,COUNTY,OPEN,780,JACKSON,29095,USA,-999
10005551,SUNFLOWER COUNTY JAIL,1300 ALLEN ROAD,INDIANOLA,MS,38751,COUNTY,OPEN,-999,SUNFLOWER,28133,USA,-999
10001266,SCURRY COUNTY JAIL,1300 26TH ST,SNYDER,TX,79549,COUNTY,OPEN,100,SCURRY,48415,USA,161
10005816,SAINT JOHNS - RICHMOND HILL DETENTION CENTER,130-20 107TH AVENUE,RICHMOND HILL,NY,11419,LOCAL,OPEN,-999,QUEENS,36081,USA,12
10006739,STARK COUNTY JAIL,130 W. JEFFERSON,TOULON,IL,61483,COUNTY,OPEN,-999,STARK,17175,USA,13
10000462,ORANGE COUNTY WORK RELEASE CENTER,130 W KALEY ST,ORLANDO,FL,32806,COUNTY,OPEN,46,ORANGE,12095,USA,308
10004504,EFFINGHAM COUNTY JAIL,130 W 1ST STREET EXTENSION,SPRINGFIELD,GA,31329,COUNTY,OPEN,178,EFFINGHAM,13103,USA,-999
10005523,LENOIR COUNTY JAIL / SHERIFF,130 SOUTH QUEEN STREET,KINSTON,NC,28502,COUNTY,OPEN,-999,LENOIR,37107,USA,285
10002128,TROUP COUNTY JAIL,130 SAM WALKER DR,LAGRANGE,GA,30240,COUNTY,OPEN,380,TROUP,13285,USA,-999
10005071,CUSTER COUNTY JAIL,130 S. 9TH STREET,CHALLIS,ID,83226,COUNTY,OPEN,-999,CUSTER,16037,USA,-999
10002286,MONROE COUNTY JAIL,130 PLYMOUTH AVE S,ROCHESTER,NY,14614,COUNTY,OPEN,881,MONROE,36055,USA,1000
10000431,PUTNAM COUNTY JAIL,130 ORIE GRIFFIN BLVD,PALATKA,FL,32177,COUNTY,OPEN,312,PUTNAM,12107,USA,-999
10004311,SCOTT COUNTY DETENTION CENTER,130 N COURT ST,GEORGETOWN,KY,40324,COUNTY,OPEN,109,SCOTT,21209,USA,86
10006813,CHICKASAW COUNTY JAIL,130 LANCASTER CR,HOUSTON,MS,38851,COUNTY,OPEN,-999,CHICKASAW,28017,USA,-999
10005442,HIGHLAND COUNTY JAIL,130 HOMESTEAD AVENUE,HILLSBORO,OH,45133,COUNTY,OPEN,81,HIGHLAND,39071,USA,-999
10004522,CRISP REGIONAL YOUTH DETENTION CENTER,130 HARALSON ROAD,CORDELE,GA,31015,STATE,OPEN,11,CRISP,13081,USA,64
10006967,ISSAQUAH JAIL,130 E. SUNSET WAY,ISSAQUAH,WA,98027,LOCAL,OPEN,19,KING,53033,USA,72
10000985,ATHENS COUNTY JAIL,13 W WASHINGTON ST,ATHENS,OH,45701,COUNTY,OPEN,-999,ATHENS,39009,USA,-999
10001524,MARIN COUNTY JAIL,13 PETER BEHR DRIVE,SAN RAFAEL,CA,94903,COUNTY,OPEN,323,MARIN,6041,USA,-999
10001070,PUTNAM COUNTY JAIL,13 KEIGHTLY RD,GREENCASTLE,IN,46135,COUNTY,OPEN,114,PUTNAM,18133,USA,145
10003646,CARTER COUNTY DETENTION CENTER,13 CROSSBAR RD,GRAYSON,KY,41143,COUNTY,OPEN,239,CARTER,21043,USA,144
10000887,FCI TERMINAL ISLAND,1299 SEASIDE AVENUE,SAN PEDRO,CA,90731,FEDERAL,OPEN,1185,LOS ANGELES,6037,USA,781
10007010,COUNTRY HOME FOSTER HOME,12978 65TH STREET SW,HOWARD LAKE,MN,55349,STATE,OPEN,6,WRIGHT,27171,USA,6
10001458,GLADES COUNTY DETENTION CENTER,1297 EAST STATE ROAD 78,MOORE HAVEN,FL,33471,COUNTY,OPEN,63,GLADES,12043,USA,546
10002108,PAULDING PROBATION DETENTION CENTER,1295 N INDUSTRIAL BLVD,DALLAS,GA,30132,STATE,OPEN,150,PAULDING,13223,USA,260
10001218,RED EAGLE COMMUNITY WORK CENTER,1290 RED EAGLE RD,MONTGOMERY,AL,36110,STATE,OPEN,333,MONTGOMERY,1101,USA,340
10003568,DICK CONNER CORRECTIONAL CENTER,129 CONNER RD,HOMINY,OK,74035,STATE,OPEN,1187,OSAGE,40113,USA,1167
10002270,BERKS COUNTY JAIL SYSTEM,1287 COUNTY WELFARE RD,LEESPORT,PA,19533,COUNTY,OPEN,1017,BERKS,42011,USA,1546
10000510,MOORE HAVEN CORRECTIONAL FACILITY,1282 EAST STATE ROAD 78,MOORE HAVEN,FL,33471,STATE,OPEN,964,GLADES,12043,USA,985
10000430,PUTNAM CORRECTIONAL INSTITUTION,128 YELVINGTON RD,EAST PALATKA,FL,32131,STATE,OPEN,449,PUTNAM,12107,USA,458
10003135,FCI RAY BROOK,128 RAY BROOK RD,RAY BROOK,NY,12977,FEDERAL,OPEN,628,ESSEX,36031,USA,749
10001746,WARREN COUNTY DETENTION FACILITY,128 RAFTERS LN,WARRENTON,NC,27589,COUNTY,OPEN,-999,WARREN,37185,USA,37
10005369,LAPD FOOTHILL AREA JAIL,12760 OSBORNE STREET,PACOIMA,CA,91331,LOCAL,OPEN,-999,LOS ANGELES,6037,USA,-999
10002228,ARKANSAS VALLEY CORRECTIONAL FACILITY,12750 HIGHWAY 96 AT LANE 13,ORDWAY,CO,81034,STATE,OPEN,1047,CROWLEY,8025,USA,1056
10000630,PIMA REENTRY CENTER,1275 W STARR PASS BLVD,TUCSON,AZ,85713,STATE,OPEN,72,PIMA,4019,USA,-999
10001415,HELMS FACILITY,1275 CONSTITUTION ROAD SE,ATLANTA,GA,30316,STATE,OPEN,28,DEKALB,13089,USA,64
10006001,MIDDLE TENNESSEE JUVENILE DETENTION CENTER,1272 LAWSON WHITE DRIVE,COLUMBIA,TN,38401,LOCAL,OPEN,9,MAURY,47119,USA,-999
10000629,PIMA COUNTY ADULT DETENTION CENTER,1270 W SILVERLAKE RD,TUCSON,AZ,85713,COUNTY,OPEN,-999,PIMA,4019,USA,-999
10001918,NORTHEAST CORRECTIONAL COMPLEX,1270 US ROUTE 5,ST. JOHNSBURY,VT,5819,STATE,OPEN,118,CALEDONIA,50005,USA,109
10004191,JOHNSTON COUNTY DETENTION CENTER,127 S 2ND ST,SMITHFIELD,NC,27577,COUNTY,OPEN,200,JOHNSTON,37101,USA,191
10001256,DENTON COUNTY MAIN JAIL,127 N WOODROW LN,DENTON,TX,76205,COUNTY,OPEN,603,DENTON,48121,USA,700
10004912,HENRY COUNTY JAIL,127 N 12TH ST,NEW CASTLE,IN,47362,COUNTY,OPEN,-999,HENRY,18065,USA,130
10003108,SOMERSET COUNTY PRISON,127 E FAIRVIEW ST,SOMERSET,PA,15501,COUNTY,OPEN,101,SOMERSET,42111,USA,142
10004786,LOUDON COUNTY JUSTICE CENTER,12680 UNITED STATES HIGHWAY 11 WEST,LENOIR CITY,TN,37771,COUNTY,OPEN,192,LOUDON,47105,USA,91
10006295,LOUDON COUNTY JUVENILE CENTER,12665 EAST LEE HIGHWAY,LENOIR CITY,TN,37771,COUNTY,OPEN,-999,LOUDON,47105,USA,-999
10000092,NORTHEAST CORRECTIONAL COMPLEX WORK CAMP,1266 US ROUTE 5,ST. JOHNSBURY,VT,5819,STATE,OPEN,55,CALEDONIA,50005,USA,112
10006204,HOLTON CONSERVATION CAMP #16,12653 N. LITTLE TUJUNGA CANYON ROAD,SYLMAR,CA,91342,STATE,OPEN,86,LOS ANGELES,6037,USA,-999
10005312,FRESNO COUNTY JAIL NORTH ANNEX,1265 M STREET,FRESNO,CA,93721,COUNTY,OPEN,1438,FRESNO,6019,USA,1104
10004961,LOUISA COUNTY JAIL,12635 COUNTY ROAD G-56,WAPELLO,IA,52653,COUNTY,OPEN,-999,LOUISA,19115,USA,-999
10000626,MARANA COMMUNITY CORRECTIONAL TREATMENT FACILITY,12610 W SILVERBELL RD,MARANA,AZ,85653,STATE,OPEN,487,PIMA,4019,USA,513
10002271,BERKS COUNTY COMMUNITY REENTRY CENTER,1261 COUNTY WELFARE RD,LEESPORT,PA,19533,COUNTY,OPEN,-999,BERKS,42011,USA,-999
10003317,THE NORFOLK JUVENILE DETENTION CENTER,1260 SECURITY LANE,NORFOLK,VA,23510,LOCAL,OPEN,-999,NORFOLK,51710,USA,80
10005814,QUEENS DETENTION COMPLEX,126-01 82ND AVENUE,KEW GARDENS,NY,11415,LOCAL,OPEN,-999,QUEENS,36081,USA,-999
10006389,CALUMET TRANSITIONAL HOUSING UNIT,126 LOWELL STREET,MANCHESTER,NH,3104,STATE,OPEN,69,HILLSBOROUGH,33011,USA,64
10005169,ARENAC COUNTY JAIL,126 GROVE STREET,STANDISH,MI,48658,COUNTY,OPEN,-999,ARENAC,26011,USA,46
10006884,LEWIS COUNTY JUVENILE DETENTION CENTER,1255 SW PACIFIC AVE,CHEHALIS,WA,98532,COUNTY,OPEN,-999,LEWIS,53041,USA,24
10001798,COLUMBUS CORRECTIONAL INSTITUTION,1255 PRISON CAMP RD,WHITEVILLE,NC,28472,STATE,OPEN,584,COLUMBUS,37047,USA,698
10001876,CENTRAL REGIONAL JAIL,1255 DYER HILL RD,SUTTON,WV,26601,COUNTY,OPEN,310,BRAXTON,54007,USA,200
10002818,TOM GREEN COUNTY JUVENILE DETENTION CENTER,1253 W 19TH ST,SAN ANGELO,TX,76903,COUNTY,OPEN,-999,TOM GREEN,48451,USA,25
10006663,WOODWARD ACADEMY,1251 334TH STREET,WOODWARD,IA,50276,STATE,OPEN,262,DALLAS,19049,USA,-999
10000899,HAWTHORNE CITY JAIL,12501 S HAWTHORNE BOULEVARD,HAWTHORNE,CA,90250,LOCAL,OPEN,-999,LOS ANGELES,6037,USA,-999
10002804,EL PASO COUNTY ANNEX JAIL,12501 E MONTANA,EL PASO,TX,79938,COUNTY,OPEN,2055,EL PASO,48141,USA,1450
10000779,RIO COSUMNES CORRECTIONAL CENTER,12500 BRUCEVILLE ROAD,ELK GROVE,CA,95757,COUNTY,OPEN,1504,SACRAMENTO,6067,USA,-999
10006227,CAMP ROUTH,12500 BIG TUJUNGA CYN. RD.,TUJUNGA,CA,91042,COUNTY,OPEN,-999,LOS ANGELES,6037,USA,-999
10001144,SUMTER LEE REGIONAL DETENTION CENTER,1250 WINKLES RD,SUMTER,SC,29153,COUNTY,OPEN,238,SUMTER,45085,USA,-999
10000905,MALIBU CONSERVATION CAMP #13,1250 SOUTH ENCINAL CANYON ROAD,MALIBU,CA,90265,STATE,OPEN,75,LOS ANGELES,6037,USA,105
10006559,CORNERSTONE,1250 EAST BROWN SCHOOL RD,COLUMBIA,MO,65202,STATE,OPEN,12,BOONE,29019,USA,10
10003973,SAGUARO CORRECTIONAL CENTER,1250 EAST ARICA ROAD,ELOY,AZ,85131,STATE,OPEN,1617,PINAL,4021,USA,1896
10003232,MANHATTAN DETENTION COMPLEX,125 WHITE ST,NEW YORK,NY,10013,LOCAL,OPEN,-999,NEW YORK,36061,USA,881
10005650,GRAND FORKS COUNTY JUVENILE DETENTION CENTER,125 SOUTH 5TH STREET,GRAND FORKS,ND,58201,COUNTY,OPEN,3,GRAND FORKS,38035,USA,14
10006082,VALLEY COUNTY JAIL,125 SOUTH 15TH STREET,ORD,NE,68862,COUNTY,OPEN,4,VALLEY,31175,USA,10
10002553,BROWN COUNTY WORK RELEASE CENTER,125 S ADAMS ST,GREEN BAY,WI,54301,COUNTY,OPEN,0,BROWN,55009,USA,-999
10000237,TORRES PRISON,125 PRIVATE RD 4303,HONDO,TX,78861,STATE,OPEN,1360,MEDINA,48325,USA,1384
10001176,ST. ANTHONY WORK CAMP,125 N 8TH W,ST. ANTHONY,ID,83445,STATE,OPEN,253,FREMONT,16043,USA,262
10006248,GRAYSON COUNTY FEMALE FACILITY,125 EAST WHITE OAK STREET,LEITCHFIELD,KY,42754,COUNTY,OPEN,63,GRAYSON,21085,USA,48
10005529,HOKE COUNTY DETENTION CENTER,125 EAST EDINBOROUGH AVENUE,RAEFORD,NC,28376,COUNTY,OPEN,-999,HOKE,37093,USA,215
10005960,WYANDOT COUNTY JAIL,125 E WYANDOT AVE,UPPER SANDUSKY,OH,43351,COUNTY,OPEN,-999,WYANDOT,39175,USA,-999
10003478,GRAND COUNTY JAIL,125 E CENTER ST,MOAB,UT,84532,COUNTY,OPEN,21,GRAND,49019,USA,-999
10004164,ORANGE COUNTY DETENTION CENTER,125 COURT ST,HILLSBOROUGH,NC,27278,COUNTY,OPEN,83,ORANGE,37135,USA,129
10005411,WRIGHT COUNTY JAIL,125 COURT SQUARE,HARTVILLE,MO,65667,COUNTY,OPEN,18,WRIGHT,29229,USA,18
10004021,CAPE MAY COUNTY CORRECTIONAL CENTER,125 CERST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,8210,COUNTY,OPEN,246,CAPE MAY,34009,USA,188
10002308,SALEM COUNTY CORRECTIONAL FACILITY,125 CEMETERY RD,WOODSTOWN,NJ,8098,COUNTY,OPEN,350,SALEM,34033,USA,464
10002724,LAMAR COUNTY JAIL,125 BROWN AVE,PARIS,TX,75460,COUNTY,OPEN,103,LAMAR,48277,USA,196
10001441,LIBERTY COUNTY JAIL,12499 NW POGO ST,BRISTOL,FL,32321,COUNTY,OPEN,46,LIBERTY,12077,USA,-999
10006481,PIMA COUNTY JAIL - AJO DISTRICT,1249 W. AJO WELL ROAD,AJO,AZ,85321,COUNTY,OPEN,-999,PIMA,4019,USA,-999
10002803,SCHAEFFER HALFWAY HOUSE,12451 GARMENT RD,EL PASO,TX,79938,STATE,OPEN,17,EL PASO,48141,USA,24
10003358,GEAUGA COUNTY SAFETY CENTER,12450 MERRITT RD,CHARDON,OH,44024,COUNTY,OPEN,-999,GEAUGA,39055,USA,182
10004183,PIEDMONT CORRECTIONAL INSTITUTION,1245 CAMP RD,SALISBURY,NC,28147,STATE,OPEN,961,ROWAN,37159,USA,952
10004571,DUVAL REGIONAL JUVENILE DETENTION CENTER,1241 EAST 8TH STREET,JACKSONVILLE,FL,32206,STATE,OPEN,102,DUVAL,12031,USA,100
10006891,SHAWANO COUNTY WORK RELEASE CENTER,1240 ENGEL DR,SHAWANO,WI,54166,COUNTY,OPEN,-999,SHAWANO,55115,USA,-999
10006972,CLAY COUNTY JAIL,124 THOMAS STREET,FORT GAINES,GA,39851,COUNTY,OPEN,-999,CLAY,13061,USA,-999
10002987,CARLIN CONSERVATION CAMP,124 SUZIE CREEK RD,CARLIN,NV,89822,STATE,OPEN,111,ELKO,32007,USA,150
10004268,HOWARD COUNTY JAIL,124 SOUTH PARK PLACE,CRESCO,IA,52136,COUNTY,OPEN,-999,HOWARD,19089,USA,10
10005156,OTSEGO COUNTY JAIL,124 SOUTH COURT AVENUE,GAYLORD,MI,49735,COUNTY,OPEN,49,OTSEGO,26137,USA,34
10004752,CAMERON PARISH JAIL,124 RECREATION CENTER LANE,CAMERON,LA,70631,COUNTY,OPEN,26,CAMERON,22023,USA,88
10005883,MADISON COUNTY JAIL,124 NORTH MAIN STREET,FREDERICKTOWN,MO,63645,COUNTY,OPEN,-999,MADISON,29123,USA,34
10004186,PITT COUNTY DETENTION CENTER,124 NEW HOPE RD,GREENVILLE,NC,27834,COUNTY,OPEN,312,PITT,37147,USA,596
10004879,BARBER COUNTY JAIL,124 EAST WASHINGTON AVENUE,MEDICINE LODGE,KS,67104,COUNTY,OPEN,-999,BARBER,20007,USA,-999
10004740,BACKBONE MOUNTAIN YOUTH CENTER,124 CAMP 4 ROAD,SWANTON,MD,21561,STATE,OPEN,25,GARRETT,24023,USA,48
10006399,DALE COUNTY JAIL,124 ADAMS ST,OZARK,AL,36360,COUNTY,OPEN,57,DALE,1045,USA,116
10001572,COFFEEWOOD CORRECTIONAL CENTER,12352 COFFEEWOOD DR,MITCHELLS,VA,22729,STATE,OPEN,1007,CULPEPER,51047,USA,998
10005204,MCINTOSH COUNTY DETENTION CENTER,12317 GEORGIA HIGHWAY 251,DARIEN,GA,31305,COUNTY,OPEN,-999,MCINTOSH,13191,USA,-999
10005366,PACIFIC AREA COMMUNITY JAIL,12312 CULVER BOULEVARD,LOS ANGELES,CA,90066,LOCAL,OPEN,-999,LOS ANGELES,6037,USA,-999
10002010,NORTHWESTERN MINNESOTA JUVENILE CENTER,1231 5TH STREET NORTHWEST,BEMIDJI,MN,56601,LOCAL,OPEN,58,BELTRAMI,27007,USA,65
10000962,EAST FELICIANA PARISH JAIL / WORK RELEASE,12306 HAYNES ST,CLINTON,LA,70722,COUNTY,OPEN,198,EAST FELICIANA,22037,USA,-999
10006618,BRENTWOOD RESIDENTIAL CENTER,1230 COMMACK ROAD,DIX HILLS,NY,11746,STATE,OPEN,15,SUFFOLK,36103,USA,25
10002474,KENT CORRECTIONAL FACILITY,1230 CENTRAL AVE S,KENT,WA,98032,LOCAL,OPEN,130,KING,53033,USA,-999
10006139,FAYETTE COUNTY JAIL,123 WEST FOURTH STREET,CONNERSVILLE,IN,47331,COUNTY,OPEN,-999,FAYETTE,18041,USA,-999
10000047,SUMMERS COUNTY SHERIFF'S DEPARTMENT,123 TEMPLE STREET,HINTON,WV,25951,COUNTY,OPEN,-999,SUMMERS,54089,USA,-999
10004492,JONES COUNTY JAIL,123 HOLMES HAWKINS DRIVE,GRAY,GA,31032,COUNTY,OPEN,34,JONES,13169,USA,-999
10001430,WILCOX COUNTY JAIL,123 EAST MAIN STREET,ABBEVILLE,GA,31001,COUNTY,OPEN,-999,WILCOX,13315,USA,-999
10004915,HANCOCK COUNTY JAIL,123 E MAIN ST,GREENFIELD,IN,46140,COUNTY,OPEN,302,HANCOCK,18059,USA,257
10006589,FARGO RESIDENTIAL RE-ENTRY FACILITY FOR MALES,123 15TH STREET NORTH,FARGO,ND,58102,STATE,OPEN,23,CASS,38017,USA,134
10003448,CACHE COUNTY JAIL / SHERIFF,1225 W 200 N,LOGAN,UT,84321,COUNTY,OPEN,220,CACHE,49005,USA,-999
10005311,FRESNO COUNTY MAIN DETENTION FACILITY,1225 M STREET,FRESNO,CA,93721,COUNTY,OPEN,935,FRESNO,6019,USA,1064
10005516,HYDE COUNTY SHERIFF'S OFFICE,1223 MAIN STREET,SWAN QUARTER,NC,27885,COUNTY,OPEN,-999,HYDE,37095,USA,32
10001221,KILBY CORRECTIONAL FACILITY,12201 WARES FERRY RD,MONTGOMERY,AL,36117,STATE,OPEN,1231,MONTGOMERY,1101,USA,1421
10002491,CEDAR CREEK CORRECTIONS CENTER,12200 BORDEAUX RD,LITTLEROCK,WA,98556,STATE,OPEN,475,THURSTON,53067,USA,480
10002762,VAN ZANDT COUNTY JAIL,1220 W DALLAS ST,CANTON,TX,75103,COUNTY,OPEN,127,VAN ZANDT,48467,USA,192
10004416,MASON COUNTY JAIL,122 WESTMORELAND STREET,MASON,TX,76856,COUNTY,OPEN,2,MASON,48319,USA,5
10000643,LEE COUNTY JAIL,122 WEST 3RD STREET,DIXON,IL,61021,COUNTY,OPEN,52,LEE,17103,USA,44
10002819,TOM GREEN COUNTY JAIL,122 W HARRIS,SAN ANGELO,TX,76903,COUNTY,OPEN,427,TOM GREEN,48451,USA,449
10006026,MUSKOGEE COUNTY / CITY DETENTION FACILITY,122 S 3RD ST,MUSKOGEE,OK,74401,COUNTY,OPEN,-999,MUSKOGEE,40101,USA,282
10004224,ROBESON COUNTY JAIL,122 LEGEND RD,LUMBERTON,NC,28358,COUNTY,OPEN,330,ROBESON,37155,USA,420
10006814,CHOCTAW COUNTY JAIL,122 JAILHOUSE RD,ACKERMAN,MS,39735,COUNTY,OPEN,-999,CHOCTAW,28019,USA,-999
10002883,FORT BEND COUNTY JUVENILE DETENTION CENTER,122 GOLFVIEW DR,RICHMOND,TX,77469,COUNTY,OPEN,-999,FORT BEND,48157,USA,80
10001336,WASECA COUNTY JAIL,122 3RD AVENUE NORTHWEST,WASECA,MN,56093,COUNTY,OPEN,8,WASECA,27161,USA,25
10004697,PIATT COUNTY JAIL,1216 RAYMOND ROAD,MONTICELLO,IL,61856,COUNTY,OPEN,-999,PIATT,17147,USA,76
10001622,BOONVILLE CORRECTIONAL CENTER,1216 E MORGAN ST,BOONVILLE,MO,65233,STATE,OPEN,1322,COOPER,29053,USA,1346
10001204,BIRMINGHAM COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1216 25TH ST N,BIRMINGHAM,AL,35234,STATE,OPEN,239,JEFFERSON,1073,USA,312
10003345,CUYAHOGA COUNTY CORRECTIONS CENTER,1215 WEST 3RD ST,CLEVELAND,OH,44113,COUNTY,OPEN,2152,CUYAHOGA,39035,USA,1749
10006434,CHOUTEAU COUNTY DETENTION FACILITY,1215 WASHINGTON ST,FORT BENTON,MT,59442,COUNTY,OPEN,6,CHOUTEAU,30015,USA,28
10005178,OTTAWA COUNTY JAIL,12130 FILLMORE ST,WEST OLIVE,MI,49460,COUNTY,OPEN,286,OTTAWA,26139,USA,462
10000206,FERGUSON PRISON,12120 SAVAGE DR,MIDWAY,TX,75852,STATE,OPEN,2366,MADISON,48313,USA,2421
10003839,BARRY COUNTY JAIL,1212 W STATE ST,HASTINGS,MI,49058,COUNTY,OPEN,75,BARRY,26015,USA,97
10003832,OTTAWA COUNTY JUVENILE DETENTION CENTER,12110 FILLMORE STREET,WEST OLIVE,MI,49460,COUNTY,OPEN,-999,OTTAWA,26139,USA,40
10006720,ESCAMBIA COUNTY WORK RELEASE FACILITY,1211 W. FAIRFIELD DR,PENSACOLA,FL,32501,COUNTY,OPEN,267,ESCAMBIA,12033,USA,-999
10002478,KING COUNTY YOUTH SERVICES CENTER,1211 E ALDER STREET,SEATTLE,WA,98122,COUNTY,OPEN,-999,KING,53033,USA,-999
10004897,ALLEN COUNTY WORK RELEASE CENTER,12103 LIMA RD,FORT WAYNE,IN,46818,COUNTY,OPEN,83,ALLEN,18003,USA,104
10000554,STERLING CORRECTIONAL FACILITY,12101 HIGHWAY 61,STERLING,CO,80751,STATE,OPEN,2486,LOGAN,8075,USA,2488
10004812,NCF SATELLITE UNIT - EAST UNIT,1210 SOUTH CEDAR STREET,STOCKTON,KS,67669,STATE,OPEN,124,ROOKS,20163,USA,128
10006038,PITTSBURG COUNTY JAIL,1210 N WEST ST,MCALESTER,OK,74501,COUNTY,OPEN,-999,PITTSBURG,40121,USA,-999
10003886,WHITE COUNTY DETENTION CENTER,1210 HULSEY ROAD,CLEVELAND,GA,30528,COUNTY,OPEN,2,WHITE,13311,USA,176
10001025,HARNETT CORRECTIONAL INSTITUTION,1210 E MCNEILL ST,LILLINGTON,NC,27546,STATE,OPEN,988,HARNETT,37085,USA,988
10000195,WOODMAN STATE JAIL,1210 CORYELL CITY RD,GATESVILLE,TX,76528,STATE,OPEN,6478,CORYELL,48099,USA,900
10004269,KOSSUTH COUNTY JAIL,121 WEST STATE STREET,ALGONA,IA,50511,COUNTY,OPEN,-999,KOSSUTH,19109,USA,35
10006136,TIPTON COUNTY JAIL,121 WEST MADISON STREET,TIPTON,IN,46072,COUNTY,OPEN,-999,TIPTON,18159,USA,-999
10005677,BIG HORN COUNTY SHERIFF'S OFFICE / DETENTION CENTER,121 WEST 3RD STREET,HARDIN,MT,59034,COUNTY,OPEN,43,BIG HORN,30003,USA,-999
10004490,LAMAR COUNTY JAIL,121 ROBERTA DRIVE,BARNESVILLE,GA,30204,COUNTY,OPEN,59,LAMAR,13171,USA,152
10003199,DOWNSTATE CORRECTIONAL FACILITY,121 RED SCHOOLHOUSE ROAD,FISHKILL,NY,12524,STATE,OPEN,1196,DUTCHESS,36027,USA,-999
10006991,MCCLAIN COUNTY DETENTION CENTER,121 NORTH SECOND ST,PURCELL,OK,73080,COUNTY,OPEN,-999,MCCLAIN,40087,USA,56
10004686,WARREN COUNTY JAIL,121 NORTH A STREET,MONMOUTH,IL,61462,COUNTY,OPEN,-999,WARREN,17187,USA,42
10003087,SEXUAL RESPONSIBILITY AND TREATMENT PROGRAM,121 LONGVIEW DR,TORRANCE,PA,15779,STATE,OPEN,-999,WESTMORELAND,42129,USA,64
10005030,FRANKLIN COUNTY DETENTION CENTER,121 COUNTY WAY,FARMINGTON,ME,4938,COUNTY,OPEN,42,FRANKLIN,23007,USA,-999
10004497,EMANUEL PROBATION DETENTION CENTER,121 CASA DRIVE,TWIN CITY,GA,30471,STATE,OPEN,-999,EMANUEL,13107,USA,369
10005666,FERGUS COUNTY SHERIFF'S DEPARTMENT,121 8TH AVENUE SOUTH,LEWISTOWN,MT,59457,COUNTY,OPEN,-999,FERGUS,30027,USA,-999
10006515,PRAIRIELAND DETENTION CENTER,1209 SUNFLOWER LANE,ALVARADO,TX,76009,FEDERAL,OPEN,-999,JOHNSON,48251,USA,700
10001222,MONTGOMERY WOMEN'S FACILITY,12085 WARES FERRY RD,MONTGOMERY,AL,36117,STATE,OPEN,274,MONTGOMERY,1101,USA,300
10006039,PITTSBURG COUNTY JUVENILE DETENTION CENTER,1208 N WEST ST,MCALESTER,OK,74501,COUNTY,OPEN,-999,PITTSBURG,40121,USA,-999
10004132,SARPY COUNTY LAW ENFORCEMENT CENTER,1208 GOLDEN GATE DR,PAPILLION,NE,68046,COUNTY,OPEN,145,SARPY,31153,USA,148
10005536,TISHOMINGO COUNTY JAIL,1208 BETTYDALE DRIVE,IUKA,MS,38852,COUNTY,OPEN,-999,TISHOMINGO,28141,USA,80
10000674,GRAHAM CORRECTIONAL CENTER,12078 ILLINOIS ROUTE 185,HILLSBORO,IL,62049,STATE,OPEN,1919,MONTGOMERY,17135,USA,2013
10000175,ROBERTSON PRISON,12071 FM 3522,ABILENE,TX,79601,STATE,OPEN,2913,JONES,48253,USA,2984
10002848,WASHINGTON COUNTY JAIL,1206 OLD INDEPENDENCE RD,BRENHAM,TX,77833,COUNTY,OPEN,78,WASHINGTON,48477,USA,176
10002592,IOWA COUNTY JAIL,1205 N BEQUETTE ST,DODGEVILLE,WI,53533,COUNTY,OPEN,-999,IOWA,55049,USA,-999
10003373,ASHLAND COUNTY JAIL,1205 E MAIN ST,ASHLAND,OH,44805,COUNTY,OPEN,120,ASHLAND,39005,USA,127
10001992,CALDWELL COUNTY JAIL,1204 REED DR,LOCKHART,TX,78644,COUNTY,OPEN,128,CALDWELL,48055,USA,301
